student_id,quiz_score,accuracy,retry_count,avg_quiz_time,course_completion,chat_complexity,learning_speed,weak_topics_count,student_level
3399,45,39.87,4,336,16,1,1,8,School Student
3400,57,61.64,2,338,50,3,2,3,Beginner
3401,95,93.95,0,110,89,7,3,1,Advanced
3402,11,38.79,8,533,14,2,1,8,School Student
3403,63,55.18,5,469,48,3,2,3,Beginner
3404,83,80.23,3,183,76,5,3,1,Intermediate
3405,29,36.99,6,749,24,2,1,4,School Student
3406,33,20.61,9,747,35,1,1,9,School Student
3407,84,82.95,3,140,89,7,3,2,Intermediate
3408,51,59.05,3,438,47,4,2,4,Beginner
3409,55,62.22,2,294,50,3,2,4,Beginner
3410,73,75.02,2,177,87,7,3,1,Intermediate
3411,43,58.98,3,248,56,3,2,4,Beginner
3412,87,96.48,0,155,90,8,3,0,Advanced
3413,50,40.84,4,488,28,4,2,3,Beginner
3414,45,43.65,4,390,42,4,2,2,Beginner
3415,27,10.14,9,363,10,1,1,9,School Student
3416,18,26.11,6,783,10,2,1,8,School Student
3417,49,20.64,5,436,15,2,1,7,School Student
3418,78,70.54,2,155,87,7,3,3,Intermediate
3419,10,19.53,5,485,22,1,1,8,School Student
3420,43,41.54,3,294,25,4,2,5,Beginner
3421,43,42.5,3,480,29,3,2,3,Beginner
3422,87,83.4,1,122,71,6,3,2,Intermediate
3423,54,50.42,5,218,24,4,2,2,Beginner
3424,81,84.05,2,129,69,5,3,2,Intermediate
3425,49,50.43,3,576,47,4,2,2,Beginner
3426,70,77.48,3,159,89,6,3,2,Intermediate
3427,89,91.5,1,170,97,7,3,1,Advanced
3428,47,53.79,5,570,52,3,2,3,Beginner
3429,25,40.27,8,755,7,1,1,5,School Student
3430,51,47.71,4,235,42,3,2,4,Beginner
3431,69,59.36,3,235,43,3,2,2,Beginner
3432,20,37.09,4,397,8,1,1,5,School Student
3433,73,77.46,1,298,54,6,3,2,Intermediate
3434,64,47.39,3,548,39,4,2,5,Beginner
3435,81,82.83,2,156,53,5,3,2,Intermediate
3436,37,18.33,7,621,17,2,1,4,School Student
3437,42,47.14,4,529,27,3,2,4,Beginner
3438,41,23.35,9,667,18,2,1,7,School Student
3439,18,39.89,5,578,33,2,1,6,School Student
3440,97,94.93,0,68,85,10,3,1,Advanced
3441,51,42.62,3,538,52,4,2,5,Beginner
3442,82,78.0,1,173,86,5,3,2,Intermediate
3443,67,56.3,5,583,21,3,2,5,Beginner
3444,83,74.94,3,166,74,7,3,3,Intermediate
3445,72,83.73,2,261,78,7,3,1,Intermediate
3446,43,45.15,3,220,57,3,2,2,Beginner
3447,63,40.44,5,236,30,4,2,2,Beginner
3448,40,40.57,4,407,45,4,2,4,Beginner
3449,24,42.15,9,396,11,2,1,7,School Student
3450,68,46.15,5,211,39,3,2,3,Beginner
3451,91,87.1,1,154,99,10,3,1,Advanced
3452,36,54.37,4,432,51,4,2,5,Beginner
3453,22,10.46,7,744,35,1,1,7,School Student
3454,61,52.44,5,319,33,3,2,4,Beginner
3455,54,52.79,4,511,46,4,2,2,Beginner
3456,40,52.08,2,590,26,4,2,4,Beginner
3457,49,59.98,5,420,46,3,2,2,Beginner
3458,55,64.27,5,568,36,3,2,5,Beginner
3459,86,90.89,0,147,95,7,3,0,Advanced
3460,45,56.14,2,461,37,4,2,3,Beginner
3461,81,70.89,1,260,85,5,3,2,Intermediate
3462,50,60.45,5,258,29,3,2,5,Beginner
3463,77,65.58,3,282,60,5,3,3,Intermediate
3464,69,73.89,1,146,62,5,3,1,Intermediate
3465,52,61.9,2,354,45,3,2,2,Beginner
3466,18,24.54,6,593,35,1,1,9,School Student
3467,78,77.41,2,171,83,5,3,3,Intermediate
3468,78,68.44,2,296,58,7,3,3,Intermediate
3469,80,69.32,1,218,54,7,3,3,Intermediate
3470,59,55.6,5,257,47,4,2,4,Beginner
3471,49,55.77,5,203,20,4,2,2,Beginner
3472,14,11.39,4,371,38,1,1,7,School Student
3473,75,78.21,3,236,85,5,3,2,Intermediate
3474,68,71.29,1,299,87,7,3,1,Intermediate
3475,22,33.22,8,878,36,1,1,4,School Student
3476,69,83.13,2,293,62,7,3,3,Intermediate
3477,47,41.52,9,552,17,2,1,8,School Student
3478,92,96.16,0,142,86,9,3,1,Advanced
3479,69,64.93,3,442,58,3,2,4,Beginner
3480,66,75.88,2,179,62,7,3,2,Intermediate
3481,66,51.23,5,567,39,4,2,2,Beginner
3482,46,48.03,3,325,56,4,2,2,Beginner
3483,92,82.56,2,142,74,7,3,2,Intermediate
3484,18,26.48,4,734,5,1,1,8,School Student
3485,43,48.28,4,456,55,3,2,2,Beginner
3486,67,48.8,3,511,22,4,2,3,Beginner
3487,99,97.32,0,71,82,9,3,0,Advanced
3488,23,24.15,5,371,32,1,1,8,School Student
3489,43,62.35,4,261,37,4,2,2,Beginner
3490,83,75.11,3,174,71,7,3,1,Intermediate
3491,44,55.4,4,546,35,3,2,5,Beginner
3492,42,49.19,5,358,56,4,2,4,Beginner
3493,24,19.87,8,835,17,1,1,7,School Student
3494,80,80.79,3,125,66,6,3,2,Intermediate
3495,47,43.47,2,587,29,4,2,5,Beginner
3496,67,69.19,2,262,85,5,3,2,Intermediate
3497,54,51.63,3,377,28,4,2,4,Beginner
3498,39,31.3,6,720,38,1,1,4,School Student
3499,98,90.16,1,93,88,8,3,1,Advanced
3500,30,20.39,9,664,16,1,1,5,School Student
3501,40,63.92,5,251,54,3,2,3,Beginner
3502,100,91.47,0,116,87,7,3,1,Advanced
3503,67,51.17,5,551,28,4,2,3,Beginner
3504,24,41.04,6,436,31,1,1,8,School Student
3505,62,50.69,5,553,38,3,2,2,Beginner
3506,89,89.49,0,171,91,7,3,1,Advanced
3507,65,82.64,2,215,70,5,3,3,Intermediate
3508,61,60.82,3,293,51,4,2,5,Beginner
3509,10,18.54,7,709,31,1,1,8,School Student
3510,46,43.69,2,294,35,3,2,5,Beginner
3511,78,80.69,2,259,52,7,3,2,Intermediate
3512,44,58.42,5,433,26,3,2,5,Beginner
3513,56,57.99,4,475,37,3,2,3,Beginner
3514,38,21.28,6,639,38,2,1,4,School Student
3515,41,33.34,8,516,9,2,1,5,School Student
3516,64,40.48,3,279,30,4,2,2,Beginner
3517,14,43.59,8,418,9,2,1,6,School Student
3518,51,46.79,3,549,57,4,2,2,Beginner
3519,48,60.34,5,243,45,3,2,4,Beginner
3520,41,57.39,2,580,52,4,2,5,Beginner
3521,60,43.75,3,374,50,3,2,3,Beginner
3522,98,95.74,0,115,91,9,3,1,Advanced
3523,87,88.77,1,155,93,8,3,1,Advanced
3524,49,41.5,5,496,9,1,1,4,School Student
3525,73,80.39,1,285,89,6,3,2,Intermediate
3526,23,32.66,9,391,27,2,1,4,School Student
3527,44,61.41,4,293,29,3,2,5,Beginner
3528,58,68.83,3,220,57,7,3,1,Intermediate
3529,86,90.98,1,75,93,10,3,0,Advanced
3530,42,55.67,3,323,59,4,2,2,Beginner
3531,80,66.01,1,142,61,5,3,1,Intermediate
3532,60,60.88,2,332,34,3,2,3,Beginner
3533,91,85.22,0,74,81,10,3,0,Advanced
3534,31,26.82,4,630,5,1,1,6,School Student
3535,94,87.18,1,130,86,9,3,0,Advanced
3536,36,42.14,9,850,19,1,1,5,School Student
3537,92,99.4,1,143,92,9,3,1,Advanced
3538,65,64.38,5,539,44,3,2,3,Beginner
3539,81,71.32,1,188,70,6,3,1,Intermediate
3540,13,37.14,8,372,21,1,1,8,School Student
3541,66,59.93,4,434,43,3,2,2,Beginner
3542,42,44.08,2,595,34,3,2,2,Beginner
3543,82,67.9,2,130,84,5,3,3,Intermediate
3544,76,66.15,2,187,67,5,3,3,Intermediate
3545,98,93.76,1,87,84,9,3,1,Advanced
3546,65,53.38,4,309,28,4,2,5,Beginner
3547,24,10.23,8,736,24,1,1,8,School Student
3548,46,50.28,4,472,26,4,2,4,Beginner
3549,66,48.46,3,450,39,4,2,4,Beginner
3550,45,46.66,4,381,55,3,2,2,Beginner
3551,82,77.31,3,253,67,7,3,3,Intermediate
3552,41,52.71,2,592,59,4,2,4,Beginner
3553,99,89.99,0,112,95,9,3,1,Advanced
3554,81,81.23,3,185,83,5,3,1,Intermediate
3555,37,12.73,8,570,27,1,1,8,School Student
3556,45,17.55,5,788,12,2,1,5,School Student
3557,38,44.62,9,351,6,2,1,8,School Student
3558,88,87.31,0,85,98,10,3,1,Advanced
3559,95,92.62,0,104,81,7,3,0,Advanced
3560,73,79.86,1,275,52,7,3,2,Intermediate
3561,88,93.46,1,78,97,7,3,0,Advanced
3562,30,30.46,8,670,27,1,1,4,School Student
3563,41,13.41,5,697,28,2,1,8,School Student
3564,82,72.04,3,160,52,6,3,3,Intermediate
3565,57,47.55,5,273,31,3,2,2,Beginner
3566,81,74.02,2,220,58,5,3,2,Intermediate
3567,58,41.48,4,430,21,4,2,3,Beginner
3568,75,69.85,3,217,88,5,3,1,Intermediate
3569,56,63.16,2,221,37,3,2,5,Beginner
3570,0,37.61,9,676,20,2,1,4,School Student
3571,18,27.89,7,729,32,1,1,6,School Student
3572,94,94.63,0,162,90,10,3,0,Advanced
3573,77,67.37,3,121,57,6,3,3,Intermediate
3574,60,41.27,2,300,41,4,2,3,Beginner
3575,20,38.0,6,805,18,1,1,6,School Student
3576,63,59.49,5,211,38,3,2,2,Beginner
3577,42,47.76,4,323,32,4,2,4,Beginner
3578,61,58.73,5,487,54,3,2,2,Beginner
3579,53,43.22,2,487,30,3,2,4,Beginner
3580,13,14.37,9,747,18,2,1,5,School Student
3581,49,55.32,5,497,27,4,2,5,Beginner
3582,39,14.73,9,352,24,1,1,8,School Student
3583,93,95.63,0,82,87,10,3,1,Advanced
3584,38,41.84,8,460,35,2,1,8,School Student
3585,47,20.74,6,569,8,2,1,7,School Student
3586,43,57.2,3,478,47,4,2,4,Beginner
3587,88,95.22,0,144,80,10,3,1,Advanced
3588,55,44.4,3,289,58,3,2,3,Beginner
3589,60,55.65,5,574,49,4,2,5,Beginner
3590,45,64.96,3,384,44,3,2,2,Beginner
3591,75,82.25,3,193,54,6,3,1,Intermediate
3592,68,82.39,2,198,87,7,3,2,Intermediate
3593,97,90.83,0,168,81,9,3,0,Advanced
3594,58,58.59,3,437,40,3,2,4,Beginner
3595,44,43.81,4,449,32,3,2,3,Beginner
3596,46,53.28,5,401,52,3,2,5,Beginner
3597,65,82.14,3,228,63,5,3,3,Intermediate
3598,10,38.1,4,428,35,2,1,4,School Student
3599,32,17.8,8,668,25,1,1,5,School Student
3600,15,43.3,8,440,27,1,1,9,School Student
3601,97,97.75,1,75,98,9,3,1,Advanced
3602,50,60.12,3,503,47,4,2,5,Beginner
3603,22,41.39,4,569,15,2,1,8,School Student
3604,53,49.42,2,521,59,3,2,3,Beginner
3605,84,65.65,3,168,52,5,3,1,Intermediate
3606,71,70.89,1,249,79,5,3,1,Intermediate
3607,43,44.38,2,498,31,4,2,3,Beginner
3608,67,41.65,4,532,53,3,2,3,Beginner
3609,96,88.85,1,147,96,10,3,1,Advanced
3610,96,86.31,0,108,90,8,3,0,Advanced
3611,73,84.07,2,265,84,7,3,2,Intermediate
3612,97,88.49,1,110,100,8,3,1,Advanced
3613,40,16.95,8,681,28,2,1,4,School Student
3614,93,97.0,0,97,92,9,3,0,Advanced
3615,84,67.87,2,172,72,5,3,1,Intermediate
3616,26,15.15,5,822,14,2,1,9,School Student
3617,32,37.94,7,507,16,2,1,8,School Student
3618,96,95.94,0,61,84,9,3,0,Advanced
3619,40,54.69,3,234,51,4,2,2,Beginner
3620,13,38.01,4,622,26,2,1,5,School Student
3621,81,72.43,1,205,83,5,3,1,Intermediate
3622,66,57.75,2,423,48,3,2,5,Beginner
3623,12,16.23,4,723,27,1,1,4,School Student
3624,46,47.5,3,550,41,4,2,3,Beginner
3625,40,23.89,8,591,19,1,1,8,School Student
3626,80,83.6,2,217,51,7,3,2,Intermediate
3627,86,94.73,1,65,91,9,3,1,Advanced
3628,74,82.91,2,123,52,6,3,1,Intermediate
3629,66,63.91,3,274,58,4,2,2,Beginner
3630,43,60.94,5,329,21,4,2,5,Beginner
3631,62,57.5,4,513,56,3,2,2,Beginner
3632,67,72.1,3,297,52,7,3,3,Intermediate
3633,21,32.18,9,452,29,1,1,6,School Student
3634,35,38.36,6,584,9,2,1,6,School Student
3635,51,64.18,2,490,55,4,2,5,Beginner
3636,41,30.91,4,355,23,2,1,7,School Student
3637,57,42.06,3,411,36,4,2,3,Beginner
3638,25,17.19,6,812,35,2,1,7,School Student
3639,75,66.18,1,168,79,6,3,1,Intermediate
3640,67,55.12,4,262,47,4,2,2,Beginner
3641,88,86.57,1,127,87,7,3,1,Advanced
3642,69,56.52,2,424,28,4,2,5,Beginner
3643,34,43.69,8,788,10,2,1,7,School Student
3644,60,44.99,3,388,23,4,2,4,Beginner
3645,77,67.71,3,258,78,5,3,1,Intermediate
3646,37,26.29,8,846,22,1,1,4,School Student
3647,69,74.32,1,230,57,7,3,3,Intermediate
3648,68,53.01,4,542,59,3,2,2,Beginner
3649,71,84.69,1,124,57,5,3,2,Intermediate
3650,87,99.84,1,92,80,9,3,1,Advanced
3651,68,54.25,3,415,28,4,2,5,Beginner
3652,31,29.32,9,812,24,1,1,7,School Student
3653,66,67.07,1,288,54,5,3,2,Intermediate
3654,40,44.98,3,342,24,3,2,2,Beginner
3655,62,62.49,2,384,20,3,2,5,Beginner
3656,43,51.89,2,347,50,4,2,3,Beginner
3657,69,55.01,2,348,32,3,2,2,Beginner
3658,86,97.12,0,65,84,8,3,1,Advanced
3659,20,18.83,7,556,34,2,1,6,School Student
3660,69,42.84,5,229,20,4,2,4,Beginner
3661,30,11.11,5,433,25,1,1,6,School Student
3662,68,51.63,3,328,44,3,2,2,Beginner
3663,45,10.2,4,346,16,2,1,7,School Student
3664,49,40.79,5,507,30,4,2,3,Beginner
3665,80,84.97,2,183,78,6,3,1,Intermediate
3666,58,53.08,2,451,36,4,2,5,Beginner
3667,70,71.17,2,137,72,6,3,3,Intermediate
3668,82,73.13,3,224,65,6,3,1,Intermediate
3669,70,70.91,1,228,88,6,3,1,Intermediate
3670,69,42.78,4,331,27,4,2,5,Beginner
3671,78,72.77,3,171,83,6,3,1,Intermediate
3672,33,31.33,9,658,10,2,1,9,School Student
3673,44,42.9,2,456,31,3,2,3,Beginner
3674,84,74.37,1,122,76,6,3,1,Intermediate
3675,81,73.5,3,123,66,6,3,3,Intermediate
3676,66,55.68,4,376,59,4,2,2,Beginner
3677,87,97.95,0,144,82,7,3,1,Advanced
3678,46,61.44,5,598,40,3,2,3,Beginner
3679,96,86.53,0,152,88,10,3,0,Advanced
3680,46,51.18,4,447,37,4,2,2,Beginner
3681,45,37.88,8,528,35,1,1,6,School Student
3682,41,11.63,4,519,22,1,1,4,School Student
3683,69,81.89,3,228,72,5,3,1,Intermediate
3684,49,42.25,4,522,58,3,2,5,Beginner
3685,79,72.25,1,290,64,7,3,2,Intermediate
3686,18,17.93,8,489,9,1,1,9,School Student
3687,86,70.5,2,276,65,5,3,2,Intermediate
3688,47,56.62,5,488,32,3,2,3,Beginner
3689,70,70.58,2,201,71,6,3,2,Intermediate
3690,81,75.94,2,283,72,6,3,3,Intermediate
3691,77,84.33,2,139,67,5,3,1,Intermediate
3692,77,84.4,2,260,59,6,3,2,Intermediate
3693,20,43.35,7,786,36,1,1,9,School Student
3694,69,83.41,1,174,78,7,3,1,Intermediate
3695,94,90.73,0,98,99,10,3,0,Advanced
3696,76,78.73,2,236,64,6,3,3,Intermediate
3697,69,80.66,3,185,70,7,3,3,Intermediate
3698,54,54.16,4,555,30,3,2,2,Beginner
3699,54,49.36,3,441,35,4,2,3,Beginner
3700,50,46.79,4,288,26,3,2,3,Beginner
3701,54,47.41,3,517,28,3,2,3,Beginner
3702,51,64.21,5,555,45,4,2,2,Beginner
3703,98,99.93,1,122,94,7,3,0,Advanced
3704,41,54.39,4,318,21,3,2,2,Beginner
3705,72,72.37,3,120,77,5,3,3,Intermediate
3706,66,44.75,3,356,44,4,2,5,Beginner
3707,69,76.74,2,243,66,7,3,3,Intermediate
3708,11,42.21,8,642,11,1,1,7,School Student
3709,98,98.82,1,169,86,8,3,0,Advanced
3710,76,72.57,1,197,64,7,3,2,Intermediate
3711,59,40.49,4,529,36,4,2,5,Beginner
3712,36,21.51,8,524,25,2,1,5,School Student
3713,58,46.73,4,427,29,3,2,5,Beginner
3714,94,89.7,1,145,95,9,3,0,Advanced
3715,75,82.95,1,220,62,6,3,1,Intermediate
3716,92,87.85,1,93,82,10,3,1,Advanced
3717,94,87.02,0,161,96,8,3,1,Advanced
3718,18,17.14,4,838,13,2,1,8,School Student
3719,88,91.63,0,82,93,7,3,1,Advanced
3720,42,47.62,4,425,21,4,2,4,Beginner
3721,79,75.18,1,137,76,7,3,3,Intermediate
3722,91,95.56,1,97,84,8,3,1,Advanced
3723,63,56.2,2,284,52,4,2,2,Beginner
3724,69,58.08,4,308,26,4,2,4,Beginner
3725,86,86.89,1,176,91,8,3,0,Advanced
3726,58,45.69,2,423,34,3,2,4,Beginner
3727,68,40.1,3,424,32,3,2,3,Beginner
3728,74,68.27,3,247,75,7,3,2,Intermediate
3729,66,57.77,2,215,51,4,2,2,Beginner
3730,86,91.53,0,83,92,9,3,0,Advanced
3731,48,56.46,4,471,36,3,2,3,Beginner
3732,80,86.23,0,83,85,8,3,1,Advanced
3733,28,25.79,8,427,34,1,1,8,School Student
3734,44,43.44,4,350,25,4,2,2,Beginner
3735,93,96.1,1,166,84,7,3,1,Advanced
3736,79,81.36,1,245,87,5,3,2,Intermediate
3737,17,22.63,9,569,9,1,1,8,School Student
3738,68,69.08,1,120,65,5,3,2,Intermediate
3739,57,63.06,3,528,49,3,2,5,Beginner
3740,58,61.54,5,472,22,3,2,2,Beginner
3741,84,67.15,1,206,61,6,3,1,Intermediate
3742,14,39.72,7,497,17,1,1,9,School Student
3743,73,78.02,1,171,67,5,3,1,Intermediate
3744,63,57.9,5,245,32,3,2,2,Beginner
3745,48,52.88,5,287,28,3,2,3,Beginner
3746,94,97.84,0,94,93,10,3,1,Advanced
3747,74,72.74,3,141,50,5,3,3,Intermediate
3748,28,21.39,6,829,9,2,1,9,School Student
3749,67,72.38,2,246,88,7,3,2,Intermediate
3750,55,56.2,2,336,24,4,2,5,Beginner
3751,85,99.78,0,79,100,7,3,1,Advanced
3752,75,71.62,2,182,82,7,3,2,Intermediate
3753,68,76.3,1,194,62,7,3,3,Intermediate
3754,34,16.1,8,824,28,2,1,7,School Student
3755,33,40.75,8,390,32,1,1,9,School Student
3756,12,19.87,8,891,13,1,1,5,School Student
3757,95,89.1,1,99,86,8,3,1,Advanced
3758,58,48.33,2,464,37,3,2,4,Beginner
3759,80,66.49,3,270,88,5,3,2,Intermediate
3760,94,98.8,0,77,93,10,3,0,Advanced
3761,68,69.94,1,216,68,7,3,3,Intermediate
3762,32,17.46,9,469,22,1,1,4,School Student
3763,85,86.96,0,106,84,8,3,1,Advanced
3764,23,16.77,4,620,30,2,1,6,School Student
3765,15,20.02,4,358,7,1,1,8,School Student
3766,46,32.76,8,895,6,1,1,4,School Student
3767,30,30.24,5,534,33,1,1,4,School Student
3768,52,50.83,4,483,28,4,2,2,Beginner
3769,68,41.27,3,519,57,3,2,3,Beginner
3770,74,75.63,2,128,80,7,3,1,Intermediate
3771,29,24.97,9,332,32,1,1,4,School Student
3772,84,67.2,2,254,58,5,3,1,Intermediate
3773,87,96.58,1,146,89,8,3,0,Advanced
3774,62,54.72,4,274,59,3,2,4,Beginner
3775,54,30.3,6,775,9,2,1,5,School Student
3776,67,71.78,3,246,69,7,3,1,Intermediate
3777,81,81.98,2,202,80,5,3,1,Intermediate
3778,71,67.61,3,191,83,7,3,1,Intermediate
3779,78,80.93,3,157,67,7,3,3,Intermediate
3780,61,79.12,3,261,67,7,3,3,Intermediate
3781,25,22.63,6,564,32,1,1,7,School Student
3782,74,71.41,1,170,81,7,3,2,Intermediate
3783,79,76.74,3,185,58,6,3,1,Intermediate
3784,65,79.99,2,232,71,5,3,1,Intermediate
3785,53,61.09,5,229,46,4,2,3,Beginner
3786,76,76.47,1,186,79,7,3,2,Intermediate
3787,73,71.19,1,288,78,7,3,1,Intermediate
3788,54,50.64,2,320,57,3,2,3,Beginner
3789,89,94.45,1,135,85,10,3,0,Advanced
3790,88,98.28,0,172,84,8,3,0,Advanced
3791,70,65.54,3,130,73,7,3,3,Intermediate
3792,69,69.15,3,276,52,7,3,3,Intermediate
3793,99,93.88,0,93,99,10,3,0,Advanced
3794,40,56.73,3,234,30,4,2,5,Beginner
3795,94,96.69,1,109,92,9,3,0,Advanced
3796,63,57.14,5,290,37,4,2,3,Beginner
3797,76,74.2,1,243,54,7,3,1,Intermediate
3798,52,60.7,2,257,21,4,2,5,Beginner
3799,51,57.78,3,421,56,3,2,2,Beginner
3800,56,61.87,3,447,47,4,2,4,Beginner
3801,64,46.01,5,551,49,3,2,4,Beginner
3802,38,48.18,2,424,58,4,2,4,Beginner
3803,65,74.97,3,190,79,7,3,3,Intermediate
3804,68,45.9,4,462,32,3,2,2,Beginner
3805,54,40.5,5,421,50,3,2,3,Beginner
3806,91,85.9,1,173,87,10,3,0,Advanced
3807,11,15.34,8,507,24,1,1,6,School Student
3808,66,76.45,2,137,83,6,3,3,Intermediate
3809,66,79.75,1,229,88,6,3,1,Intermediate
3810,58,59.14,2,396,33,3,2,2,Beginner
3811,68,72.69,3,124,73,5,3,3,Intermediate
3812,92,95.38,0,169,97,7,3,1,Advanced
3813,65,80.48,2,121,65,5,3,2,Intermediate
3814,25,24.38,4,875,37,2,1,4,School Student
3815,70,76.6,3,167,79,6,3,3,Intermediate
3816,25,29.21,9,698,19,2,1,7,School Student
3817,26,23.6,8,321,15,2,1,7,School Student
3818,49,40.4,3,237,56,4,2,2,Beginner
3819,53,51.68,4,242,41,3,2,5,Beginner
3820,72,68.39,1,238,59,5,3,1,Intermediate
3821,90,94.96,1,149,85,7,3,0,Advanced
3822,93,88.82,1,152,82,9,3,1,Advanced
3823,48,37.92,5,890,13,2,1,6,School Student
3824,86,91.2,0,165,84,8,3,1,Advanced
3825,41,19.71,6,384,32,2,1,9,School Student
3826,86,92.48,1,113,94,7,3,1,Advanced
3827,71,69.88,2,129,53,6,3,2,Intermediate
3828,65,46.55,5,215,57,3,2,2,Beginner
3829,87,88.03,0,87,91,10,3,1,Advanced
3830,72,78.41,1,255,77,7,3,2,Intermediate
3831,29,38.17,4,472,13,1,1,8,School Student
3832,92,89.36,1,139,91,9,3,0,Advanced
3833,36,13.31,8,726,25,1,1,9,School Student
3834,20,41.74,7,611,29,1,1,4,School Student
3835,93,97.71,1,68,83,7,3,1,Advanced
3836,55,56.44,3,540,28,3,2,4,Beginner
3837,43,56.6,2,336,35,3,2,3,Beginner
3838,24,19.08,9,667,24,2,1,9,School Student
3839,57,60.16,2,410,29,3,2,2,Beginner
3840,33,13.16,6,557,10,1,1,6,School Student
3841,51,42.7,5,291,42,3,2,5,Beginner
3842,42,43.19,2,389,32,4,2,5,Beginner
3843,66,78.03,3,248,85,7,3,2,Intermediate
3844,57,57.17,4,219,38,3,2,2,Beginner
3845,95,94.19,0,152,97,8,3,0,Advanced
3846,66,69.82,3,132,75,6,3,3,Intermediate
3847,79,65.18,2,156,68,5,3,3,Intermediate
3848,40,64.23,5,344,25,4,2,5,Beginner
3849,97,95.88,0,125,100,8,3,1,Advanced
3850,75,83.29,2,221,58,5,3,2,Intermediate
3851,43,58.09,5,596,54,4,2,3,Beginner
3852,54,50.86,4,388,45,3,2,3,Beginner
3853,65,41.66,2,220,54,3,2,3,Beginner
3854,42,43.29,5,598,43,4,2,3,Beginner
3855,63,47.91,5,323,53,3,2,5,Beginner
3856,65,71.18,3,201,75,5,3,1,Intermediate
3857,48,46.19,4,455,35,4,2,4,Beginner
3858,68,59.29,2,514,48,4,2,3,Beginner
3859,66,81.29,1,227,83,5,3,1,Intermediate
3860,70,70.38,2,172,53,5,3,1,Intermediate
3861,54,45.96,4,203,56,3,2,3,Beginner
3862,24,43.41,9,526,15,2,1,8,School Student
3863,43,42.92,6,304,14,2,1,7,School Student
3864,60,61.15,2,577,52,4,2,2,Beginner
3865,41,27.65,6,655,32,1,1,7,School Student
3866,90,96.17,0,72,81,9,3,0,Advanced
3867,76,70.04,3,176,80,5,3,3,Intermediate
3868,48,14.38,8,426,8,2,1,5,School Student
3869,56,56.56,2,459,45,4,2,3,Beginner
3870,54,58.48,2,432,48,3,2,5,Beginner
3871,46,59.68,5,450,40,3,2,2,Beginner
3872,76,71.47,1,236,80,7,3,2,Intermediate
3873,92,85.72,1,179,87,8,3,0,Advanced
3874,63,62.64,4,563,35,4,2,5,Beginner
3875,67,75.95,2,164,67,5,3,1,Intermediate
3876,98,85.93,1,150,98,8,3,1,Advanced
3877,60,43.93,4,206,25,4,2,2,Beginner
3878,63,61.06,2,230,56,3,2,4,Beginner
3879,51,47.05,4,560,57,4,2,3,Beginner
3880,61,40.12,3,304,35,4,2,3,Beginner
3881,78,69.49,3,271,67,7,3,1,Intermediate
3882,54,56.75,5,248,42,3,2,5,Beginner
3883,33,38.99,8,376,27,2,1,4,School Student
3884,38,11.8,8,835,12,2,1,4,School Student
3885,77,75.73,1,239,77,6,3,2,Intermediate
3886,43,10.42,6,771,8,1,1,7,School Student
3887,39,34.81,7,510,38,1,1,7,School Student
3888,38,34.74,8,374,27,2,1,9,School Student
3889,95,94.8,0,100,96,9,3,1,Advanced
3890,97,88.72,1,112,95,7,3,1,Advanced
3891,59,52.68,5,588,57,3,2,5,Beginner
3892,83,83.58,2,203,62,6,3,3,Intermediate
3893,37,11.89,5,627,15,1,1,8,School Student
3894,54,56.47,3,462,37,4,2,5,Beginner
3895,43,52.98,2,284,29,3,2,5,Beginner
3896,81,65.42,1,162,67,6,3,1,Intermediate
3897,17,42.13,4,396,14,2,1,5,School Student
3898,73,67.29,3,296,52,5,3,3,Intermediate
3899,34,17.75,5,419,15,1,1,7,School Student
3900,64,43.28,5,213,42,4,2,5,Beginner
3901,43,43.31,2,330,28,4,2,3,Beginner
3902,28,17.83,4,432,28,1,1,5,School Student
3903,37,16.11,5,573,37,1,1,4,School Student
3904,51,48.01,3,523,54,3,2,4,Beginner
3905,55,56.54,2,488,56,4,2,5,Beginner
3906,93,87.68,0,115,100,7,3,1,Advanced
3907,53,31.19,8,368,15,1,1,9,School Student
3908,43,44.22,5,885,15,1,1,6,School Student
3909,61,44.91,2,502,33,3,2,5,Beginner
3910,80,69.9,1,287,53,7,3,3,Intermediate
3911,74,75.81,1,195,66,7,3,3,Intermediate
3912,39,26.36,4,654,30,1,1,7,School Student
3913,55,41.99,4,417,23,3,2,4,Beginner
3914,80,65.22,2,171,83,7,3,3,Intermediate
3915,77,73.52,3,163,82,6,3,3,Intermediate
3916,65,74.63,2,158,74,5,3,2,Intermediate
3917,72,66.34,1,283,88,6,3,1,Intermediate
3918,51,43.24,3,328,54,3,2,5,Beginner
3919,92,91.27,0,95,81,8,3,0,Advanced
3920,11,43.92,6,734,30,1,1,9,School Student
3921,57,41.37,4,479,47,4,2,2,Beginner
3922,65,72.17,1,285,55,6,3,3,Intermediate
3923,12,13.34,9,491,17,2,1,9,School Student
3924,21,35.45,6,606,32,1,1,7,School Student
3925,64,45.92,4,234,53,4,2,3,Beginner
3926,10,14.25,6,800,31,2,1,5,School Student
3927,59,48.17,2,515,45,4,2,3,Beginner
3928,21,14.23,9,379,21,2,1,7,School Student
3929,72,83.7,2,193,59,7,3,2,Intermediate
3930,28,36.17,5,441,17,1,1,4,School Student
3931,43,56.58,2,562,32,3,2,3,Beginner
3932,42,36.04,5,477,31,1,1,6,School Student
3933,97,95.5,0,170,89,9,3,0,Advanced
